tx_name	gene_id
ENSCAFT00000005111	ENSCAFG00000010547
ENSCAFT00000016764	ENSCAFG00000010547
ENSCAFT00000016763	ENSCAFG00000010548
ENSCAFT00000044544	ENSCAFG00000010548
ENSCAFT00000016757	ENSCAFG00000010549
ENSCAFT00000037026	ENSCAFG00000010550
ENSCAFT00000016788	ENSCAFG00000010551
ENSCAFT00000016789	ENSCAFG00000010552
ENSCAFT00000016765	ENSCAFG00000010553
ENSCAFT00000016777	ENSCAFG00000010555
ENSCAFT00000038797	ENSCAFG00000010557
ENSCAFT00000016775	ENSCAFG00000010558
ENSCAFT00000016776	ENSCAFG00000010559
ENSCAFT00000048590	ENSCAFG00000010560
ENSCAFT00000016791	ENSCAFG00000010560
ENSCAFT00000016793	ENSCAFG00000010560
ENSCAFT00000016861	ENSCAFG00000010563
ENSCAFT00000016796	ENSCAFG00000010564
ENSCAFT00000016829	ENSCAFG00000010566
ENSCAFT00000046289	ENSCAFG00000010567
ENSCAFT00000016807	ENSCAFG00000010567
ENSCAFT00000049881	ENSCAFG00000010567
ENSCAFT00000016801	ENSCAFG00000010568
ENSCAFT00000016818	ENSCAFG00000010570
ENSCAFT00000050119	ENSCAFG00000010570
ENSCAFT00000016802	ENSCAFG00000010571
ENSCAFT00000044969	ENSCAFG00000010571
ENSCAFT00000047884	ENSCAFG00000010572
ENSCAFT00000016814	ENSCAFG00000010572
ENSCAFT00000016817	ENSCAFG00000010573
ENSCAFT00000017038	ENSCAFG00000010574
ENSCAFT00000016949	ENSCAFG00000010574
ENSCAFT00000016804	ENSCAFG00000010575
ENSCAFT00000046716	ENSCAFG00000010575
ENSCAFT00000016810	ENSCAFG00000010578
ENSCAFT00000016812	ENSCAFG00000010579
ENSCAFT00000016816	ENSCAFG00000010580
ENSCAFT00000016820	ENSCAFG00000010581
ENSCAFT00000016849	ENSCAFG00000010582
ENSCAFT00000049041	ENSCAFG00000010583
ENSCAFT00000042825	ENSCAFG00000010583
ENSCAFT00000016834	ENSCAFG00000010583
ENSCAFT00000016823	ENSCAFG00000010584
ENSCAFT00000016822	ENSCAFG00000010585
ENSCAFT00000016901	ENSCAFG00000010586
ENSCAFT00000036338	ENSCAFG00000010588
ENSCAFT00000016851	ENSCAFG00000010589
ENSCAFT00000016831	ENSCAFG00000010590
ENSCAFT00000016833	ENSCAFG00000010591
ENSCAFT00000049894	ENSCAFG00000010591
ENSCAFT00000016865	ENSCAFG00000010592
ENSCAFT00000016832	ENSCAFG00000010593
ENSCAFT00000035359	ENSCAFG00000010594
ENSCAFT00000016843	ENSCAFG00000010594
ENSCAFT00000016835	ENSCAFG00000010595
ENSCAFT00000044512	ENSCAFG00000010595
ENSCAFT00000016864	ENSCAFG00000010596
ENSCAFT00000016879	ENSCAFG00000010597
ENSCAFT00000044286	ENSCAFG00000010597
ENSCAFT00000045557	ENSCAFG00000010598
ENSCAFT00000016899	ENSCAFG00000010598
ENSCAFT00000016857	ENSCAFG00000010599
ENSCAFT00000016859	ENSCAFG00000010602
ENSCAFT00000016853	ENSCAFG00000010603
ENSCAFT00000016848	ENSCAFG00000010604
ENSCAFT00000016882	ENSCAFG00000010606
ENSCAFT00000016870	ENSCAFG00000010608
ENSCAFT00000016881	ENSCAFG00000010609
ENSCAFT00000049201	ENSCAFG00000010611
ENSCAFT00000016874	ENSCAFG00000010611
ENSCAFT00000036934	ENSCAFG00000010611
ENSCAFT00000016894	ENSCAFG00000010612
ENSCAFT00000049463	ENSCAFG00000010614
ENSCAFT00000016873	ENSCAFG00000010614
ENSCAFT00000016883	ENSCAFG00000010615
ENSCAFT00000016965	ENSCAFG00000010617
ENSCAFT00000042740	ENSCAFG00000010619
ENSCAFT00000016892	ENSCAFG00000010619
ENSCAFT00000016891	ENSCAFG00000010621
ENSCAFT00000016890	ENSCAFG00000010622
ENSCAFT00000048390	ENSCAFG00000010623
ENSCAFT00000016888	ENSCAFG00000010623
ENSCAFT00000016924	ENSCAFG00000010624
ENSCAFT00000043214	ENSCAFG00000010625
ENSCAFT00000016931	ENSCAFG00000010625
ENSCAFT00000047062	ENSCAFG00000010626
ENSCAFT00000016893	ENSCAFG00000010626
ENSCAFT00000016913	ENSCAFG00000010627
ENSCAFT00000016900	ENSCAFG00000010628
ENSCAFT00000038014	ENSCAFG00000010628
ENSCAFT00000044261	ENSCAFG00000010629
ENSCAFT00000016919	ENSCAFG00000010629
ENSCAFT00000044256	ENSCAFG00000010630
ENSCAFT00000016926	ENSCAFG00000010630
ENSCAFT00000016917	ENSCAFG00000010630
ENSCAFT00000016912	ENSCAFG00000010633
ENSCAFT00000016937	ENSCAFG00000010637
ENSCAFT00000016905	ENSCAFG00000010638
ENSCAFT00000043052	ENSCAFG00000010639
ENSCAFT00000016907	ENSCAFG00000010639
ENSCAFT00000016947	ENSCAFG00000010640
ENSCAFT00000016978	ENSCAFG00000010641
ENSCAFT00000016906	ENSCAFG00000010642
ENSCAFT00000014940	ENSCAFG00000010644
ENSCAFT00000016916	ENSCAFG00000010644
ENSCAFT00000044230	ENSCAFG00000010646
ENSCAFT00000016928	ENSCAFG00000010646
ENSCAFT00000016935	ENSCAFG00000010648
ENSCAFT00000016957	ENSCAFG00000010649
ENSCAFT00000016933	ENSCAFG00000010650
ENSCAFT00000016929	ENSCAFG00000010651
ENSCAFT00000016946	ENSCAFG00000010652
ENSCAFT00000016942	ENSCAFG00000010653
ENSCAFT00000016943	ENSCAFG00000010654
ENSCAFT00000016950	ENSCAFG00000010655
ENSCAFT00000016939	ENSCAFG00000010656
ENSCAFT00000016952	ENSCAFG00000010657
ENSCAFT00000016941	ENSCAFG00000010659
ENSCAFT00000016998	ENSCAFG00000010661
ENSCAFT00000016992	ENSCAFG00000010661
ENSCAFT00000038609	ENSCAFG00000010662
ENSCAFT00000016951	ENSCAFG00000010663
ENSCAFT00000016979	ENSCAFG00000010664
ENSCAFT00000016955	ENSCAFG00000010665
ENSCAFT00000016958	ENSCAFG00000010666
ENSCAFT00000016993	ENSCAFG00000010667
ENSCAFT00000048513	ENSCAFG00000010667
ENSCAFT00000047890	ENSCAFG00000010668
ENSCAFT00000016963	ENSCAFG00000010668
ENSCAFT00000016971	ENSCAFG00000010669
ENSCAFT00000016964	ENSCAFG00000010670
ENSCAFT00000016969	ENSCAFG00000010672
ENSCAFT00000045680	ENSCAFG00000010673
ENSCAFT00000016982	ENSCAFG00000010673
ENSCAFT00000042788	ENSCAFG00000010674
ENSCAFT00000017014	ENSCAFG00000010674
ENSCAFT00000016972	ENSCAFG00000010675
ENSCAFT00000016983	ENSCAFG00000010676
ENSCAFT00000038744	ENSCAFG00000010676
ENSCAFT00000016995	ENSCAFG00000010677
ENSCAFT00000017019	ENSCAFG00000010678
ENSCAFT00000016975	ENSCAFG00000010679
ENSCAFT00000049350	ENSCAFG00000010680
ENSCAFT00000016977	ENSCAFG00000010680
ENSCAFT00000048067	ENSCAFG00000010682
ENSCAFT00000016996	ENSCAFG00000010682
ENSCAFT00000016980	ENSCAFG00000010683
ENSCAFT00000016987	ENSCAFG00000010684
ENSCAFT00000016988	ENSCAFG00000010685
ENSCAFT00000017002	ENSCAFG00000010686
ENSCAFT00000017011	ENSCAFG00000010687
ENSCAFT00000016991	ENSCAFG00000010688
ENSCAFT00000017004	ENSCAFG00000010689
ENSCAFT00000017007	ENSCAFG00000010691
ENSCAFT00000016997	ENSCAFG00000010692
ENSCAFT00000017003	ENSCAFG00000010693
ENSCAFT00000017012	ENSCAFG00000010694
ENSCAFT00000017008	ENSCAFG00000010695
ENSCAFT00000017013	ENSCAFG00000010696
ENSCAFT00000017016	ENSCAFG00000010697
ENSCAFT00000017021	ENSCAFG00000010698
ENSCAFT00000017020	ENSCAFG00000010699
ENSCAFT00000017023	ENSCAFG00000010700
ENSCAFT00000017024	ENSCAFG00000010701
ENSCAFT00000017027	ENSCAFG00000010702
ENSCAFT00000017032	ENSCAFG00000010703
ENSCAFT00000017034	ENSCAFG00000010704
ENSCAFT00000017039	ENSCAFG00000010706
ENSCAFT00000017050	ENSCAFG00000010707
ENSCAFT00000047787	ENSCAFG00000010707
ENSCAFT00000017035	ENSCAFG00000010708
ENSCAFT00000017056	ENSCAFG00000010709
ENSCAFT00000017051	ENSCAFG00000010709
ENSCAFT00000017052	ENSCAFG00000010710
ENSCAFT00000017059	ENSCAFG00000010711
ENSCAFT00000017060	ENSCAFG00000010713
ENSCAFT00000044931	ENSCAFG00000010715
ENSCAFT00000017053	ENSCAFG00000010715
ENSCAFT00000017062	ENSCAFG00000010716
ENSCAFT00000017041	ENSCAFG00000010717
ENSCAFT00000017049	ENSCAFG00000010718
ENSCAFT00000046833	ENSCAFG00000010719
ENSCAFT00000017070	ENSCAFG00000010719
ENSCAFT00000048029	ENSCAFG00000010720
ENSCAFT00000017054	ENSCAFG00000010720
ENSCAFT00000017055	ENSCAFG00000010721
ENSCAFT00000043408	ENSCAFG00000010723
ENSCAFT00000017063	ENSCAFG00000010723
ENSCAFT00000017065	ENSCAFG00000010724
ENSCAFT00000017114	ENSCAFG00000010725
ENSCAFT00000017076	ENSCAFG00000010726
ENSCAFT00000017067	ENSCAFG00000010729
ENSCAFT00000017092	ENSCAFG00000010730
ENSCAFT00000017072	ENSCAFG00000010731
ENSCAFT00000017088	ENSCAFG00000010732
ENSCAFT00000017108	ENSCAFG00000010734
ENSCAFT00000017087	ENSCAFG00000010735
ENSCAFT00000043436	ENSCAFG00000010735
ENSCAFT00000017080	ENSCAFG00000010736
ENSCAFT00000017097	ENSCAFG00000010737
ENSCAFT00000048326	ENSCAFG00000010737
ENSCAFT00000017086	ENSCAFG00000010738
ENSCAFT00000017081	ENSCAFG00000010739
ENSCAFT00000037927	ENSCAFG00000010740
ENSCAFT00000017085	ENSCAFG00000010741
ENSCAFT00000043813	ENSCAFG00000010742
ENSCAFT00000017095	ENSCAFG00000010742
ENSCAFT00000049826	ENSCAFG00000010744
ENSCAFT00000017126	ENSCAFG00000010744
ENSCAFT00000017093	ENSCAFG00000010745
ENSCAFT00000038980	ENSCAFG00000010745
ENSCAFT00000017090	ENSCAFG00000010747
ENSCAFT00000017096	ENSCAFG00000010749
ENSCAFT00000017099	ENSCAFG00000010750
ENSCAFT00000017101	ENSCAFG00000010752
ENSCAFT00000017115	ENSCAFG00000010754
ENSCAFT00000043793	ENSCAFG00000010755
ENSCAFT00000017106	ENSCAFG00000010755
ENSCAFT00000017109	ENSCAFG00000010756
ENSCAFT00000017112	ENSCAFG00000010757
ENSCAFT00000017124	ENSCAFG00000010758
ENSCAFT00000017117	ENSCAFG00000010759
ENSCAFT00000017193	ENSCAFG00000010760
ENSCAFT00000046288	ENSCAFG00000010761
ENSCAFT00000017118	ENSCAFG00000010761
ENSCAFT00000017137	ENSCAFG00000010762
ENSCAFT00000017122	ENSCAFG00000010763
ENSCAFT00000017125	ENSCAFG00000010764
ENSCAFT00000017127	ENSCAFG00000010765
ENSCAFT00000048790	ENSCAFG00000010766
ENSCAFT00000044826	ENSCAFG00000010766
ENSCAFT00000017130	ENSCAFG00000010766
ENSCAFT00000037101	ENSCAFG00000010766
ENSCAFT00000017132	ENSCAFG00000010767
ENSCAFT00000046515	ENSCAFG00000010767
ENSCAFT00000017147	ENSCAFG00000010768
ENSCAFT00000017140	ENSCAFG00000010769
ENSCAFT00000017133	ENSCAFG00000010770
ENSCAFT00000017134	ENSCAFG00000010772
ENSCAFT00000017144	ENSCAFG00000010773
ENSCAFT00000017166	ENSCAFG00000010775
ENSCAFT00000017150	ENSCAFG00000010776
ENSCAFT00000017162	ENSCAFG00000010777
ENSCAFT00000043112	ENSCAFG00000010777
ENSCAFT00000017148	ENSCAFG00000010779
ENSCAFT00000017246	ENSCAFG00000010780
ENSCAFT00000017151	ENSCAFG00000010781
ENSCAFT00000017154	ENSCAFG00000010781
ENSCAFT00000017149	ENSCAFG00000010782
ENSCAFT00000017156	ENSCAFG00000010783
ENSCAFT00000017160	ENSCAFG00000010784
ENSCAFT00000017780	ENSCAFG00000010785
ENSCAFT00000017152	ENSCAFG00000010785
ENSCAFT00000017187	ENSCAFG00000010787
ENSCAFT00000017163	ENSCAFG00000010789
ENSCAFT00000038386	ENSCAFG00000010790
ENSCAFT00000043904	ENSCAFG00000010791
ENSCAFT00000017188	ENSCAFG00000010791
ENSCAFT00000017167	ENSCAFG00000010792
ENSCAFT00000017206	ENSCAFG00000010793
ENSCAFT00000017211	ENSCAFG00000010793
ENSCAFT00000017171	ENSCAFG00000010794
ENSCAFT00000017168	ENSCAFG00000010795
ENSCAFT00000017136	ENSCAFG00000010796
ENSCAFT00000017196	ENSCAFG00000010796
ENSCAFT00000017228	ENSCAFG00000010797
ENSCAFT00000045480	ENSCAFG00000010798
ENSCAFT00000043795	ENSCAFG00000010798
ENSCAFT00000044289	ENSCAFG00000010798
ENSCAFT00000048240	ENSCAFG00000010798
ENSCAFT00000045400	ENSCAFG00000010798
ENSCAFT00000017179	ENSCAFG00000010798
ENSCAFT00000017175	ENSCAFG00000010800
ENSCAFT00000017178	ENSCAFG00000010801
ENSCAFT00000017182	ENSCAFG00000010802
ENSCAFT00000044733	ENSCAFG00000010803
ENSCAFT00000017227	ENSCAFG00000010803
ENSCAFT00000044023	ENSCAFG00000010804
ENSCAFT00000017215	ENSCAFG00000010804
ENSCAFT00000017185	ENSCAFG00000010805
ENSCAFT00000043851	ENSCAFG00000010807
ENSCAFT00000017201	ENSCAFG00000010807
ENSCAFT00000017186	ENSCAFG00000010808
ENSCAFT00000017260	ENSCAFG00000010810
ENSCAFT00000017191	ENSCAFG00000010811
ENSCAFT00000017243	ENSCAFG00000010812
ENSCAFT00000017194	ENSCAFG00000010813
ENSCAFT00000017213	ENSCAFG00000010815
ENSCAFT00000017210	ENSCAFG00000010815
ENSCAFT00000017195	ENSCAFG00000010816
ENSCAFT00000043693	ENSCAFG00000010817
ENSCAFT00000017190	ENSCAFG00000010817
ENSCAFT00000017189	ENSCAFG00000010818
ENSCAFT00000017253	ENSCAFG00000010819
ENSCAFT00000017205	ENSCAFG00000010820
ENSCAFT00000017221	ENSCAFG00000010821
ENSCAFT00000017321	ENSCAFG00000010822
ENSCAFT00000017209	ENSCAFG00000010823
ENSCAFT00000016027	ENSCAFG00000010824
ENSCAFT00000017615	ENSCAFG00000010824
ENSCAFT00000016025	ENSCAFG00000010824
ENSCAFT00000017200	ENSCAFG00000010825
ENSCAFT00000017219	ENSCAFG00000010826
ENSCAFT00000045745	ENSCAFG00000010827
ENSCAFT00000017212	ENSCAFG00000010827
ENSCAFT00000049208	ENSCAFG00000010828
ENSCAFT00000017204	ENSCAFG00000010828
ENSCAFT00000047490	ENSCAFG00000010829
ENSCAFT00000038599	ENSCAFG00000010829
ENSCAFT00000017202	ENSCAFG00000010829
ENSCAFT00000017208	ENSCAFG00000010830
ENSCAFT00000017230	ENSCAFG00000010831
ENSCAFT00000017222	ENSCAFG00000010832
ENSCAFT00000017218	ENSCAFG00000010833
ENSCAFT00000049809	ENSCAFG00000010834
ENSCAFT00000017236	ENSCAFG00000010834
ENSCAFT00000017226	ENSCAFG00000010835
ENSCAFT00000043119	ENSCAFG00000010836
ENSCAFT00000017249	ENSCAFG00000010836
ENSCAFT00000017241	ENSCAFG00000010838
ENSCAFT00000017231	ENSCAFG00000010839
ENSCAFT00000017233	ENSCAFG00000010840
ENSCAFT00000017237	ENSCAFG00000010841
ENSCAFT00000017240	ENSCAFG00000010842
ENSCAFT00000017248	ENSCAFG00000010844
ENSCAFT00000017399	ENSCAFG00000010846
ENSCAFT00000017250	ENSCAFG00000010847
ENSCAFT00000017257	ENSCAFG00000010848
ENSCAFT00000017271	ENSCAFG00000010849
ENSCAFT00000017254	ENSCAFG00000010850
ENSCAFT00000017267	ENSCAFG00000010852
ENSCAFT00000017276	ENSCAFG00000010853
ENSCAFT00000017258	ENSCAFG00000010854
ENSCAFT00000049864	ENSCAFG00000010855
ENSCAFT00000017261	ENSCAFG00000010855
ENSCAFT00000044112	ENSCAFG00000010855
ENSCAFT00000044920	ENSCAFG00000010856
ENSCAFT00000017372	ENSCAFG00000010856
ENSCAFT00000017266	ENSCAFG00000010857
ENSCAFT00000039107	ENSCAFG00000010858
ENSCAFT00000017263	ENSCAFG00000010858
ENSCAFT00000044094	ENSCAFG00000010859
ENSCAFT00000017278	ENSCAFG00000010859
ENSCAFT00000017305	ENSCAFG00000010860
ENSCAFT00000017269	ENSCAFG00000010861
ENSCAFT00000017273	ENSCAFG00000010863
ENSCAFT00000017434	ENSCAFG00000010864
ENSCAFT00000049158	ENSCAFG00000010864
ENSCAFT00000017296	ENSCAFG00000010865
ENSCAFT00000017309	ENSCAFG00000010866
ENSCAFT00000017631	ENSCAFG00000010867
ENSCAFT00000017316	ENSCAFG00000010868
ENSCAFT00000017297	ENSCAFG00000010870
ENSCAFT00000017340	ENSCAFG00000010871
ENSCAFT00000017327	ENSCAFG00000010872
ENSCAFT00000046829	ENSCAFG00000010872
ENSCAFT00000017310	ENSCAFG00000010873
ENSCAFT00000017345	ENSCAFG00000010874
ENSCAFT00000017275	ENSCAFG00000010876
ENSCAFT00000017373	ENSCAFG00000010877
ENSCAFT00000049015	ENSCAFG00000010877
ENSCAFT00000017398	ENSCAFG00000010877
ENSCAFT00000017279	ENSCAFG00000010878
ENSCAFT00000045984	ENSCAFG00000010878
ENSCAFT00000017284	ENSCAFG00000010879
ENSCAFT00000017298	ENSCAFG00000010880
ENSCAFT00000017295	ENSCAFG00000010881
ENSCAFT00000017342	ENSCAFG00000010882
ENSCAFT00000044416	ENSCAFG00000010882
ENSCAFT00000017328	ENSCAFG00000010883
ENSCAFT00000017400	ENSCAFG00000010884
ENSCAFT00000049309	ENSCAFG00000010885
ENSCAFT00000017294	ENSCAFG00000010885
ENSCAFT00000017293	ENSCAFG00000010886
ENSCAFT00000049097	ENSCAFG00000010887
ENSCAFT00000017301	ENSCAFG00000010887
ENSCAFT00000017318	ENSCAFG00000010888
ENSCAFT00000017314	ENSCAFG00000010889
ENSCAFT00000038035	ENSCAFG00000010889
ENSCAFT00000049625	ENSCAFG00000010890
ENSCAFT00000017306	ENSCAFG00000010890
ENSCAFT00000017303	ENSCAFG00000010891
ENSCAFT00000037350	ENSCAFG00000010891
ENSCAFT00000017330	ENSCAFG00000010892
ENSCAFT00000017315	ENSCAFG00000010893
ENSCAFT00000045473	ENSCAFG00000010893
ENSCAFT00000017307	ENSCAFG00000010895
ENSCAFT00000017333	ENSCAFG00000010896
ENSCAFT00000017308	ENSCAFG00000010897
ENSCAFT00000017317	ENSCAFG00000010897
ENSCAFT00000017324	ENSCAFG00000010898
ENSCAFT00000017386	ENSCAFG00000010899
ENSCAFT00000017392	ENSCAFG00000010901
ENSCAFT00000047885	ENSCAFG00000010902
ENSCAFT00000017338	ENSCAFG00000010902
ENSCAFT00000017326	ENSCAFG00000010904
ENSCAFT00000017341	ENSCAFG00000010905
ENSCAFT00000017334	ENSCAFG00000010906
ENSCAFT00000017336	ENSCAFG00000010908
ENSCAFT00000017381	ENSCAFG00000010909
ENSCAFT00000017347	ENSCAFG00000010910
ENSCAFT00000012887	ENSCAFG00000010911
ENSCAFT00000017350	ENSCAFG00000010911
ENSCAFT00000017346	ENSCAFG00000010913
ENSCAFT00000042862	ENSCAFG00000010914
ENSCAFT00000017370	ENSCAFG00000010914
ENSCAFT00000017359	ENSCAFG00000010915
ENSCAFT00000017366	ENSCAFG00000010916
ENSCAFT00000044131	ENSCAFG00000010917
ENSCAFT00000017361	ENSCAFG00000010917
ENSCAFT00000048489	ENSCAFG00000010917
ENSCAFT00000017374	ENSCAFG00000010918
ENSCAFT00000017410	ENSCAFG00000010919
ENSCAFT00000047592	ENSCAFG00000010920
ENSCAFT00000017376	ENSCAFG00000010920
ENSCAFT00000017360	ENSCAFG00000010923
ENSCAFT00000017377	ENSCAFG00000010924
ENSCAFT00000017387	ENSCAFG00000010925
ENSCAFT00000017380	ENSCAFG00000010926
ENSCAFT00000048839	ENSCAFG00000010927
ENSCAFT00000017379	ENSCAFG00000010927
ENSCAFT00000012348	ENSCAFG00000010928
ENSCAFT00000017419	ENSCAFG00000010928
ENSCAFT00000017385	ENSCAFG00000010929
ENSCAFT00000043117	ENSCAFG00000010929
ENSCAFT00000044541	ENSCAFG00000010930
ENSCAFT00000017413	ENSCAFG00000010930
ENSCAFT00000017390	ENSCAFG00000010931
ENSCAFT00000017393	ENSCAFG00000010932
ENSCAFT00000017397	ENSCAFG00000010934
ENSCAFT00000017396	ENSCAFG00000010935
ENSCAFT00000017406	ENSCAFG00000010936
ENSCAFT00000037523	ENSCAFG00000010937
ENSCAFT00000017423	ENSCAFG00000010939
ENSCAFT00000017438	ENSCAFG00000010940
ENSCAFT00000017418	ENSCAFG00000010941
ENSCAFT00000017424	ENSCAFG00000010942
ENSCAFT00000045332	ENSCAFG00000010943
ENSCAFT00000017453	ENSCAFG00000010943
ENSCAFT00000017488	ENSCAFG00000010944
ENSCAFT00000017441	ENSCAFG00000010945
ENSCAFT00000047468	ENSCAFG00000010945
ENSCAFT00000037605	ENSCAFG00000010947
ENSCAFT00000049763	ENSCAFG00000010947
ENSCAFT00000047790	ENSCAFG00000010948
ENSCAFT00000017540	ENSCAFG00000010948
ENSCAFT00000049914	ENSCAFG00000010948
ENSCAFT00000017479	ENSCAFG00000010949
ENSCAFT00000017458	ENSCAFG00000010949
ENSCAFT00000017502	ENSCAFG00000010951
ENSCAFT00000017536	ENSCAFG00000010952
ENSCAFT00000017444	ENSCAFG00000010953
ENSCAFT00000039639	ENSCAFG00000010955
ENSCAFT00000017428	ENSCAFG00000010955
ENSCAFT00000049938	ENSCAFG00000010955
ENSCAFT00000043929	ENSCAFG00000010956
ENSCAFT00000017432	ENSCAFG00000010956
ENSCAFT00000017435	ENSCAFG00000010957
ENSCAFT00000046960	ENSCAFG00000010958
ENSCAFT00000017468	ENSCAFG00000010958
ENSCAFT00000017509	ENSCAFG00000010959
ENSCAFT00000017461	ENSCAFG00000010960
ENSCAFT00000017483	ENSCAFG00000010961
ENSCAFT00000017506	ENSCAFG00000010961
ENSCAFT00000017647	ENSCAFG00000010962
ENSCAFT00000017601	ENSCAFG00000010962
ENSCAFT00000017466	ENSCAFG00000010963
ENSCAFT00000048686	ENSCAFG00000010964
ENSCAFT00000017445	ENSCAFG00000010964
ENSCAFT00000017459	ENSCAFG00000010966
ENSCAFT00000017448	ENSCAFG00000010967
ENSCAFT00000017478	ENSCAFG00000010968
ENSCAFT00000044302	ENSCAFG00000010970
ENSCAFT00000017454	ENSCAFG00000010970
ENSCAFT00000046713	ENSCAFG00000010971
ENSCAFT00000017482	ENSCAFG00000010971
ENSCAFT00000017517	ENSCAFG00000010972
ENSCAFT00000043379	ENSCAFG00000010973
ENSCAFT00000017456	ENSCAFG00000010973
ENSCAFT00000036013	ENSCAFG00000010974
ENSCAFT00000017469	ENSCAFG00000010974
ENSCAFT00000017480	ENSCAFG00000010977
ENSCAFT00000047755	ENSCAFG00000010979
ENSCAFT00000017508	ENSCAFG00000010979
ENSCAFT00000017481	ENSCAFG00000010982
ENSCAFT00000050009	ENSCAFG00000010984
ENSCAFT00000017491	ENSCAFG00000010984
ENSCAFT00000017551	ENSCAFG00000010987
ENSCAFT00000037604	ENSCAFG00000010988
ENSCAFT00000017477	ENSCAFG00000010988
ENSCAFT00000017499	ENSCAFG00000010990
ENSCAFT00000017668	ENSCAFG00000010991
ENSCAFT00000044964	ENSCAFG00000010992
ENSCAFT00000017490	ENSCAFG00000010992
ENSCAFT00000048372	ENSCAFG00000010994
ENSCAFT00000017516	ENSCAFG00000010994
ENSCAFT00000045468	ENSCAFG00000010994
ENSCAFT00000017539	ENSCAFG00000010995
ENSCAFT00000045749	ENSCAFG00000010996
ENSCAFT00000017503	ENSCAFG00000010996
ENSCAFT00000017486	ENSCAFG00000010996
ENSCAFT00000017493	ENSCAFG00000010997
ENSCAFT00000043290	ENSCAFG00000010998
ENSCAFT00000045903	ENSCAFG00000010998
ENSCAFT00000017614	ENSCAFG00000010998
ENSCAFT00000044612	ENSCAFG00000010998
ENSCAFT00000036133	ENSCAFG00000010999
ENSCAFT00000017485	ENSCAFG00000011000
ENSCAFT00000017489	ENSCAFG00000011001
ENSCAFT00000035659	ENSCAFG00000011002
ENSCAFT00000044447	ENSCAFG00000011003
ENSCAFT00000017495	ENSCAFG00000011003
ENSCAFT00000017510	ENSCAFG00000011005
ENSCAFT00000046482	ENSCAFG00000011005
ENSCAFT00000017507	ENSCAFG00000011005
ENSCAFT00000017515	ENSCAFG00000011005
ENSCAFT00000017504	ENSCAFG00000011006
ENSCAFT00000017572	ENSCAFG00000011008
ENSCAFT00000017519	ENSCAFG00000011010
ENSCAFT00000017511	ENSCAFG00000011011
ENSCAFT00000017538	ENSCAFG00000011012
ENSCAFT00000017529	ENSCAFG00000011014
ENSCAFT00000017567	ENSCAFG00000011015
ENSCAFT00000047958	ENSCAFG00000011016
ENSCAFT00000017549	ENSCAFG00000011016
ENSCAFT00000043137	ENSCAFG00000011017
ENSCAFT00000046643	ENSCAFG00000011017
ENSCAFT00000022925	ENSCAFG00000011017
ENSCAFT00000017525	ENSCAFG00000011018
ENSCAFT00000017530	ENSCAFG00000011021
ENSCAFT00000017596	ENSCAFG00000011022
ENSCAFT00000047016	ENSCAFG00000011023
ENSCAFT00000017535	ENSCAFG00000011023
ENSCAFT00000017547	ENSCAFG00000011029
ENSCAFT00000017571	ENSCAFG00000011030
ENSCAFT00000017560	ENSCAFG00000011031
ENSCAFT00000017553	ENSCAFG00000011032
ENSCAFT00000017557	ENSCAFG00000011034
ENSCAFT00000017559	ENSCAFG00000011035
ENSCAFT00000017622	ENSCAFG00000011037
ENSCAFT00000017591	ENSCAFG00000011038
ENSCAFT00000017565	ENSCAFG00000011039
ENSCAFT00000017577	ENSCAFG00000011040
ENSCAFT00000037166	ENSCAFG00000011041
ENSCAFT00000017564	ENSCAFG00000011041
ENSCAFT00000035401	ENSCAFG00000011043
ENSCAFT00000017570	ENSCAFG00000011044
ENSCAFT00000017604	ENSCAFG00000011045
ENSCAFT00000017579	ENSCAFG00000011046
ENSCAFT00000017576	ENSCAFG00000011047
ENSCAFT00000017573	ENSCAFG00000011048
ENSCAFT00000017582	ENSCAFG00000011049
ENSCAFT00000017583	ENSCAFG00000011053
ENSCAFT00000017584	ENSCAFG00000011054
ENSCAFT00000044011	ENSCAFG00000011056
ENSCAFT00000017621	ENSCAFG00000011056
ENSCAFT00000017612	ENSCAFG00000011057
ENSCAFT00000017607	ENSCAFG00000011057
ENSCAFT00000017603	ENSCAFG00000011059
ENSCAFT00000017593	ENSCAFG00000011061
ENSCAFT00000017651	ENSCAFG00000011063
ENSCAFT00000017659	ENSCAFG00000011063
ENSCAFT00000046092	ENSCAFG00000011065
ENSCAFT00000017602	ENSCAFG00000011065
ENSCAFT00000044472	ENSCAFG00000011065
ENSCAFT00000017611	ENSCAFG00000011067
ENSCAFT00000027711	ENSCAFG00000011068
ENSCAFT00000017606	ENSCAFG00000011069
ENSCAFT00000017623	ENSCAFG00000011070
ENSCAFT00000017610	ENSCAFG00000011071
ENSCAFT00000017638	ENSCAFG00000011072
ENSCAFT00000043557	ENSCAFG00000011072
ENSCAFT00000048450	ENSCAFG00000011072
ENSCAFT00000017616	ENSCAFG00000011075
ENSCAFT00000017660	ENSCAFG00000011077
ENSCAFT00000017630	ENSCAFG00000011080
ENSCAFT00000048412	ENSCAFG00000011080
ENSCAFT00000017629	ENSCAFG00000011081
ENSCAFT00000044868	ENSCAFG00000011082
ENSCAFT00000017652	ENSCAFG00000011082
ENSCAFT00000017636	ENSCAFG00000011083
ENSCAFT00000017637	ENSCAFG00000011085
